prepared_relative_path,split,label,kind,source_dataset,source_path,transform_parameters
train/other/other_metal_0181.jpg,train,other,original,trashnet,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\trashnet\data\dataset-resized\dataset-resized\metal\metal334.jpg,none
train/other/other_cardboard_0182__esp_sim.jpg,train,other,esp_simulated,trashnet,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\trashnet\data\dataset-resized\dataset-resized\cardboard\cardboard400.jpg,qvga=320x240;rgb565=true;brightness=0.9329;contrast=0.8745;saturation=0.8897;rgb_gain=0.9905/0.9747/1.0442;noise_sigma=2.5650;noise_seed=2062264407;blur_radius=0.4200;jpeg_quality=60
train/other/other_metal_0183.jpg,train,other,original,trashnet,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\trashnet\data\dataset-resized\dataset-resized\metal\metal33.jpg,none
train/other/other_metal_0184.jpg,train,other,original,trashnet,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\trashnet\data\dataset-resized\dataset-resized\metal\metal193.jpg,none
train/other/other_cardboard_0185.jpg,train,other,original,trashnet,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\trashnet\data\dataset-resized\dataset-resized\cardboard\cardboard401.jpg,none
train/other/other_cardboard_0186.jpg,train,other,original,trashnet,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\trashnet\data\dataset-resized\dataset-resized\cardboard\cardboard386.jpg,none
train/other/other_metal_0187__esp_sim.jpg,train,other,esp_simulated,trashnet,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\trashnet\data\dataset-resized\dataset-resized\metal\metal127.jpg,qvga=320x240;rgb565=true;brightness=0.9469;contrast=0.9554;saturation=0.8574;rgb_gain=0.9982/1.0236/1.0338;noise_sigma=2.7062;noise_seed=653256409;blur_radius=0.2679;jpeg_quality=70
train/other/other_metal_0188.jpg,train,other,original,trashnet,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\trashnet\data\dataset-resized\dataset-resized\metal\metal303.jpg,none
train/other/other_cardboard_0189.jpg,train,other,original,trashnet,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\trashnet\data\dataset-resized\dataset-resized\cardboard\cardboard325.jpg,none
train/other/other_metal_0190.jpg,train,other,original,trashnet,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\trashnet\data\dataset-resized\dataset-resized\metal\metal148.jpg,none
train/other/other_cardboard_0191.jpg,train,other,original,trashnet,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\trashnet\data\dataset-resized\dataset-resized\cardboard\cardboard40.jpg,none
train/other/other_metal_0192.jpg,train,other,original,trashnet,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\trashnet\data\dataset-resized\dataset-resized\metal\metal302.jpg,none
train/other/other_cardboard_0193.jpg,train,other,original,trashnet,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\trashnet\data\dataset-resized\dataset-resized\cardboard\cardboard315.jpg,none
train/other/other_metal_0194.jpg,train,other,original,trashnet,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\trashnet\data\dataset-resized\dataset-resized\metal\metal378.jpg,none
train/other/other_metal_0195.jpg,train,other,original,trashnet,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\trashnet\data\dataset-resized\dataset-resized\metal\metal101.jpg,none
train/other/other_cardboard_0196.jpg,train,other,original,trashnet,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\trashnet\data\dataset-resized\dataset-resized\cardboard\cardboard108.jpg,none
train/other/other_metal_0197.jpg,train,other,original,trashnet,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\trashnet\data\dataset-resized\dataset-resized\metal\metal45.jpg,none
train/other/other_cardboard_0198.jpg,train,other,original,trashnet,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\trashnet\data\dataset-resized\dataset-resized\cardboard\cardboard46.jpg,none
train/other/other_cardboard_0199.jpg,train,other,original,trashnet,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\trashnet\data\dataset-resized\dataset-resized\cardboard\cardboard252.jpg,none
train/other/other_cardboard_0200.jpg,train,other,original,trashnet,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\trashnet\data\dataset-resized\dataset-resized\cardboard\cardboard159.jpg,none
train/other/other_metal_0201.jpg,train,other,original,trashnet,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\trashnet\data\dataset-resized\dataset-resized\metal\metal251.jpg,none
train/other/other_cardboard_0202.jpg,train,other,original,trashnet,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\trashnet\data\dataset-resized\dataset-resized\cardboard\cardboard299.jpg,none
train/other/other_metal_0203.jpg,train,other,original,trashnet,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\trashnet\data\dataset-resized\dataset-resized\metal\metal288.jpg,none
train/other/other_cardboard_0204.jpg,train,other,original,trashnet,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\trashnet\data\dataset-resized\dataset-resized\cardboard\cardboard29.jpg,none
train/other/other_cardboard_0205.jpg,train,other,original,trashnet,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\trashnet\data\dataset-resized\dataset-resized\cardboard\cardboard55.jpg,none
train/other/other_metal_0206.jpg,train,other,original,trashnet,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\trashnet\data\dataset-resized\dataset-resized\metal\metal369.jpg,none
train/other/other_cardboard_0207__esp_sim.jpg,train,other,esp_simulated,trashnet,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\trashnet\data\dataset-resized\dataset-resized\cardboard\cardboard166.jpg,qvga=320x240;rgb565=true;brightness=0.9548;contrast=1.0784;saturation=0.8120;rgb_gain=1.0240/1.0226/0.9799;noise_sigma=2.7169;noise_seed=2614217702;blur_radius=0.3119;jpeg_quality=66
train/other/other_cardboard_0208.jpg,train,other,original,trashnet,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\trashnet\data\dataset-resized\dataset-resized\cardboard\cardboard132.jpg,none
train/other/other_cardboard_0209.jpg,train,other,original,trashnet,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\trashnet\data\dataset-resized\dataset-resized\cardboard\cardboard321.jpg,none
train/other/other_cardboard_0210.jpg,train,other,original,trashnet,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\trashnet\data\dataset-resized\dataset-resized\cardboard\cardboard219.jpg,none
train/other/other_metal_0211.jpg,train,other,original,trashnet,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\trashnet\data\dataset-resized\dataset-resized\metal\metal235.jpg,none
train/other/other_metal_0212__esp_sim.jpg,train,other,esp_simulated,trashnet,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\trashnet\data\dataset-resized\dataset-resized\metal\metal286.jpg,qvga=320x240;rgb565=true;brightness=0.9776;contrast=1.0127;saturation=0.8718;rgb_gain=0.9352/0.9615/1.0227;noise_sigma=3.7317;noise_seed=4249901073;blur_radius=0.2209;jpeg_quality=60
train/other/other_cardboard_0213.jpg,train,other,original,trashnet,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\trashnet\data\dataset-resized\dataset-resized\cardboard\cardboard189.jpg,none
train/other/other_metal_0214__esp_sim.jpg,train,other,esp_simulated,trashnet,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\trashnet\data\dataset-resized\dataset-resized\metal\metal332.jpg,qvga=320x240;rgb565=true;brightness=0.9724;contrast=0.8612;saturation=0.8581;rgb_gain=0.9674/0.9827/0.9969;noise_sigma=3.4984;noise_seed=1008226573;blur_radius=0.4057;jpeg_quality=60
train/other/other_metal_0215__esp_sim.jpg,train,other,esp_simulated,trashnet,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\trashnet\data\dataset-resized\dataset-resized\metal\metal76.jpg,qvga=320x240;rgb565=true;brightness=0.8634;contrast=0.8740;saturation=0.8042;rgb_gain=0.9691/0.9800/1.0328;noise_sigma=3.5892;noise_seed=2469787804;blur_radius=0.6424;jpeg_quality=76
train/other/other_cardboard_0216.jpg,train,other,original,trashnet,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\trashnet\data\dataset-resized\dataset-resized\cardboard\cardboard7.jpg,none
train/other/other_metal_0217__esp_sim.jpg,train,other,esp_simulated,trashnet,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\trashnet\data\dataset-resized\dataset-resized\metal\metal279.jpg,qvga=320x240;rgb565=true;brightness=0.9468;contrast=0.9097;saturation=0.8123;rgb_gain=0.9928/1.0128/0.9850;noise_sigma=3.4626;noise_seed=3335875135;blur_radius=0.3172;jpeg_quality=68
train/other/other_cardboard_0218.jpg,train,other,original,trashnet,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\trashnet\data\dataset-resized\dataset-resized\cardboard\cardboard41.jpg,none
train/other/other_metal_0219.jpg,train,other,original,trashnet,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\trashnet\data\dataset-resized\dataset-resized\metal\metal216.jpg,none
train/other/other_metal_0220.jpg,train,other,original,trashnet,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\trashnet\data\dataset-resized\dataset-resized\metal\metal409.jpg,none
train/other/other_cardboard_0221.jpg,train,other,original,trashnet,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\trashnet\data\dataset-resized\dataset-resized\cardboard\cardboard184.jpg,none
train/other/other_metal_0222.jpg,train,other,original,trashnet,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\trashnet\data\dataset-resized\dataset-resized\metal\metal299.jpg,none
train/other/other_metal_0223.jpg,train,other,original,trashnet,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\trashnet\data\dataset-resized\dataset-resized\metal\metal121.jpg,none
train/other/other_cardboard_0224.jpg,train,other,original,trashnet,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\trashnet\data\dataset-resized\dataset-resized\cardboard\cardboard213.jpg,none
train/other/other_metal_0225.jpg,train,other,original,trashnet,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\trashnet\data\dataset-resized\dataset-resized\metal\metal60.jpg,none
train/other/other_metal_0226.jpg,train,other,original,trashnet,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\trashnet\data\dataset-resized\dataset-resized\metal\metal278.jpg,none
train/other/other_cardboard_0227__esp_sim.jpg,train,other,esp_simulated,trashnet,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\trashnet\data\dataset-resized\dataset-resized\cardboard\cardboard240.jpg,qvga=320x240;rgb565=true;brightness=1.0144;contrast=0.9088;saturation=0.9787;rgb_gain=0.9835/1.0034/0.9034;noise_sigma=3.7953;noise_seed=1134754224;blur_radius=0.4475;jpeg_quality=58
train/other/other_metal_0228.jpg,train,other,original,trashnet,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\trashnet\data\dataset-resized\dataset-resized\metal\metal196.jpg,none
train/other/other_metal_0229__esp_sim.jpg,train,other,esp_simulated,trashnet,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\trashnet\data\dataset-resized\dataset-resized\metal\metal129.jpg,qvga=320x240;rgb565=true;brightness=0.9113;contrast=1.0639;saturation=0.9645;rgb_gain=0.9958/0.9504/0.9737;noise_sigma=2.9069;noise_seed=3155691854;blur_radius=0.4195;jpeg_quality=59
train/other/other_cardboard_0230__esp_sim.jpg,train,other,esp_simulated,trashnet,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\trashnet\data\dataset-resized\dataset-resized\cardboard\cardboard341.jpg,qvga=320x240;rgb565=true;brightness=0.8419;contrast=0.9761;saturation=0.7894;rgb_gain=0.9513/0.9873/1.0201;noise_sigma=1.5762;noise_seed=822238132;blur_radius=0.4578;jpeg_quality=65
train/other/other_cardboard_0231__esp_sim.jpg,train,other,esp_simulated,trashnet,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\trashnet\data\dataset-resized\dataset-resized\cardboard\cardboard312.jpg,qvga=320x240;rgb565=true;brightness=0.8596;contrast=1.0344;saturation=0.8182;rgb_gain=0.9904/1.0155/0.9191;noise_sigma=2.6244;noise_seed=3351613089;blur_radius=0.2492;jpeg_quality=60
train/other/other_metal_0232.jpg,train,other,original,trashnet,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\trashnet\data\dataset-resized\dataset-resized\metal\metal225.jpg,none
train/other/other_metal_0233.jpg,train,other,original,trashnet,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\trashnet\data\dataset-resized\dataset-resized\metal\metal383.jpg,none
train/other/other_metal_0234.jpg,train,other,original,trashnet,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\trashnet\data\dataset-resized\dataset-resized\metal\metal343.jpg,none
train/other/other_metal_0235.jpg,train,other,original,trashnet,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\trashnet\data\dataset-resized\dataset-resized\metal\metal390.jpg,none
train/other/other_cardboard_0236__esp_sim.jpg,train,other,esp_simulated,trashnet,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\trashnet\data\dataset-resized\dataset-resized\cardboard\cardboard152.jpg,qvga=320x240;rgb565=true;brightness=0.8874;contrast=0.8697;saturation=0.7680;rgb_gain=0.9320/1.0274/0.9787;noise_sigma=2.9690;noise_seed=3543583347;blur_radius=0.5629;jpeg_quality=75
train/other/other_metal_0237.jpg,train,other,original,trashnet,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\trashnet\data\dataset-resized\dataset-resized\metal\metal13.jpg,none
train/other/other_cardboard_0238.jpg,train,other,original,trashnet,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\trashnet\data\dataset-resized\dataset-resized\cardboard\cardboard71.jpg,none
train/other/other_metal_0239.jpg,train,other,original,trashnet,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\trashnet\data\dataset-resized\dataset-resized\metal\metal376.jpg,none
train/other/other_cardboard_0240.jpg,train,other,original,trashnet,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\trashnet\data\dataset-resized\dataset-resized\cardboard\cardboard200.jpg,none
train/other/other_cardboard_0241.jpg,train,other,original,trashnet,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\trashnet\data\dataset-resized\dataset-resized\cardboard\cardboard303.jpg,none
train/other/other_cardboard_0242__esp_sim.jpg,train,other,esp_simulated,trashnet,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\trashnet\data\dataset-resized\dataset-resized\cardboard\cardboard164.jpg,qvga=320x240;rgb565=true;brightness=0.9579;contrast=1.0026;saturation=0.9360;rgb_gain=0.9226/1.0044/0.9305;noise_sigma=2.3188;noise_seed=1226180225;blur_radius=0.6193;jpeg_quality=56
train/other/other_cardboard_0243.jpg,train,other,original,trashnet,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\trashnet\data\dataset-resized\dataset-resized\cardboard\cardboard133.jpg,none
train/other/other_cardboard_0244.jpg,train,other,original,trashnet,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\trashnet\data\dataset-resized\dataset-resized\cardboard\cardboard352.jpg,none
train/other/other_cardboard_0245.jpg,train,other,original,trashnet,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\trashnet\data\dataset-resized\dataset-resized\cardboard\cardboard26.jpg,none
train/other/other_cardboard_0246.jpg,train,other,original,trashnet,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\trashnet\data\dataset-resized\dataset-resized\cardboard\cardboard224.jpg,none
train/other/other_metal_0247.jpg,train,other,original,trashnet,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\trashnet\data\dataset-resized\dataset-resized\metal\metal108.jpg,none
train/other/other_cardboard_0248.jpg,train,other,original,trashnet,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\trashnet\data\dataset-resized\dataset-resized\cardboard\cardboard65.jpg,none
train/other/other_metal_0249.jpg,train,other,original,trashnet,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\trashnet\data\dataset-resized\dataset-resized\metal\metal160.jpg,none
train/other/other_metal_0250__esp_sim.jpg,train,other,esp_simulated,trashnet,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\trashnet\data\dataset-resized\dataset-resized\metal\metal46.jpg,qvga=320x240;rgb565=true;brightness=0.9705;contrast=1.0116;saturation=0.8389;rgb_gain=0.9310/1.0174/1.0017;noise_sigma=3.2902;noise_seed=2169056511;blur_radius=0.4257;jpeg_quality=57
train/other/other_metal_0251__esp_sim.jpg,train,other,esp_simulated,trashnet,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\trashnet\data\dataset-resized\dataset-resized\metal\metal4.jpg,qvga=320x240;rgb565=true;brightness=1.0338;contrast=0.9485;saturation=0.9090;rgb_gain=1.0206/0.9558/1.0499;noise_sigma=2.5315;noise_seed=449788306;blur_radius=0.6207;jpeg_quality=59
train/other/other_metal_0252.jpg,train,other,original,trashnet,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\trashnet\data\dataset-resized\dataset-resized\metal\metal157.jpg,none
train/other/other_cardboard_0253.jpg,train,other,original,trashnet,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\trashnet\data\dataset-resized\dataset-resized\cardboard\cardboard107.jpg,none
train/other/other_metal_0254__esp_sim.jpg,train,other,esp_simulated,trashnet,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\trashnet\data\dataset-resized\dataset-resized\metal\metal388.jpg,qvga=320x240;rgb565=true;brightness=0.9946;contrast=0.9359;saturation=0.8590;rgb_gain=1.0084/0.9878/0.9361;noise_sigma=1.8706;noise_seed=4057065600;blur_radius=0.5122;jpeg_quality=69
train/other/other_cardboard_0255__esp_sim.jpg,train,other,esp_simulated,trashnet,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\trashnet\data\dataset-resized\dataset-resized\cardboard\cardboard229.jpg,qvga=320x240;rgb565=true;brightness=0.9746;contrast=0.9682;saturation=0.9131;rgb_gain=0.9282/1.0127/0.9776;noise_sigma=2.8947;noise_seed=3679243236;blur_radius=0.4745;jpeg_quality=58
train/other/other_cardboard_0256.jpg,train,other,original,trashnet,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\trashnet\data\dataset-resized\dataset-resized\cardboard\cardboard306.jpg,none
train/other/other_cardboard_0257.jpg,train,other,original,trashnet,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\trashnet\data\dataset-resized\dataset-resized\cardboard\cardboard161.jpg,none
train/other/other_metal_0258.jpg,train,other,original,trashnet,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\trashnet\data\dataset-resized\dataset-resized\metal\metal206.jpg,none
train/other/other_cardboard_0259.jpg,train,other,original,trashnet,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\trashnet\data\dataset-resized\dataset-resized\cardboard\cardboard209.jpg,none
train/other/other_cardboard_0260__esp_sim.jpg,train,other,esp_simulated,trashnet,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\trashnet\data\dataset-resized\dataset-resized\cardboard\cardboard387.jpg,qvga=320x240;rgb565=true;brightness=1.0325;contrast=0.9639;saturation=0.7770;rgb_gain=0.9212/0.9964/0.9004;noise_sigma=2.5880;noise_seed=1631708502;blur_radius=0.4294;jpeg_quality=70
validation/other/other_cardboard_0261.jpg,validation,other,original,trashnet,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\trashnet\data\dataset-resized\dataset-resized\cardboard\cardboard351.jpg,none
validation/other/other_metal_0262.jpg,validation,other,original,trashnet,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\trashnet\data\dataset-resized\dataset-resized\metal\metal365.jpg,none
validation/other/other_cardboard_0263.jpg,validation,other,original,trashnet,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\trashnet\data\dataset-resized\dataset-resized\cardboard\cardboard390.jpg,none
validation/other/other_metal_0264.jpg,validation,other,original,trashnet,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\trashnet\data\dataset-resized\dataset-resized\metal\metal166.jpg,none
validation/other/other_metal_0265.jpg,validation,other,original,trashnet,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\trashnet\data\dataset-resized\dataset-resized\metal\metal368.jpg,none
validation/other/other_cardboard_0266.jpg,validation,other,original,trashnet,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\trashnet\data\dataset-resized\dataset-resized\cardboard\cardboard205.jpg,none
validation/other/other_metal_0267.jpg,validation,other,original,trashnet,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\trashnet\data\dataset-resized\dataset-resized\metal\metal89.jpg,none
